what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1563127433800
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1563127433800
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1563127433812
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1563127433812
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1563127433812
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1563127433823
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1563127433834
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1563127433834
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1563127433856
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1563127433856
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1563127433856
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1563127433856
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1563127433868
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1563127433879
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1563127433879
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1563127433879
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1563127433879
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1563127433890
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1563127433890
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1563127433890
os,sysinfo,,,"win32",1563127433890
arch,sysinfo,,,"x86_64",1563127433890
ws,sysinfo,,,"win32",1563127433890
locale,sysinfo,,,"en_US",1563127433890
processors,sysinfo,,,"2",1563127433890
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1563127433890
java.runtime.version,sysinfo,,,"1.7.0_13-b20",1563127433890
java.specification.name,sysinfo,,,"Java Platform API Specification",1563127433890
java.specification.vendor,sysinfo,,,"Oracle Corporation",1563127433890
java.specification.version,sysinfo,,,"1.7",1563127433890
java.vendor,sysinfo,,,"Oracle Corporation",1563127433890
java.version,sysinfo,,,"1.7.0_13",1563127433890
java.vm.info,sysinfo,,,"mixed mode",1563127433890
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1563127433890
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1563127433890
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1563127433890
java.vm.specification.version,sysinfo,,,"1.7",1563127433890
java.vm.vendor,sysinfo,,,"Oracle Corporation",1563127433890
java.vm.version,sysinfo,,,"23.7-b01",1563127433890
started,bundle,org.eclipse.m2e.core,1.2.0.20120903-1050,"org.eclipse.m2e.core",1563127434047
started,bundle,org.eclipse.m2e.jdt,1.2.0.20120903-1050,"org.eclipse.m2e.jdt",1563127434126
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1563127434484
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1563127434484
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1563127436659
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1563127437819
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1563127437840
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1563127438899
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1563127438909
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1563127439111
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1563127439131
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1563127439282
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1563127439363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1563127446174
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1563127446220
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1563127446229
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1563127446447
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1563127446474
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1563127446483
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1563127446529
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1563127446592
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1563127446601
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1563127446601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127451196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127451366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127451526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127451655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127451825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127452185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127452554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127452814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127452964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127453094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127453214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127453313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127453433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127453613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127453683
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1563127457962
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1563127457962
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1563127458006
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1563127458006
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1563127458303
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1563127460072
started,bundle,org.eclipse.eclemma.core,3.1.2.201903112331,"org.eclipse.eclemma.core",1563127461373
started,bundle,org.eclipse.eclemma.ui,3.1.2.201903112331,"org.eclipse.eclemma.ui",1563127461385
error,log,,,"Could not create action delegate for id: org.eclipse.eclemma.ui.actions.CoverageLast",1563127461397
error,log,,,"Plug-in org.eclipse.eclemma.ui was unable to load class org.eclipse.eclemma.internal.ui.actions.CoverageLastAction.",1563127461397
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1563127464878
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1563127464890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127465216
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1563127469923
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1563127469963
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1563127469963
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1563127469990
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1563127470056
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1563127470083
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1563127470641
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1563127470695
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1563127470867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127472250
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1563127472370
started,bundle,org.eclipse.m2e.editor.xml,1.2.0.20120903-1050,"org.eclipse.m2e.editor.xml",1563127472449
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1563127472782
started,bundle,org.eclipse.m2e.core.ui,1.2.0.20120903-1050,"org.eclipse.m2e.core.ui",1563127472928
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1563127474616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127488855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127591706
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1563127593313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127603662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563127604323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127618584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127621009
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1563127645043
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1563127645088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127647119
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1563127647374
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1563127650139
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1563127650212
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1563127704863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127704981
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1563127734233
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1563127736975
started,bundle,org.eclipse.m2e.launching,1.2.0.20120903-1050,"org.eclipse.m2e.launching",1563127737373
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1563127738006
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1563127740561
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1563127740603
error,log,,,"Server Tomcat v7.0 Server at localhost was unable to start within 45 seconds. If the server requires more time, try increasing the timeout in the server editor.",1563127788543
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1563127788570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563127788695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128547477
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1563128549019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1563128550242
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1563128552183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128554545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128555579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128556043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128557140
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1563128561669
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1563128563434
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1563128565219
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1563128566965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128568218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128572414
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1563128574153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1563128574648
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1563128574648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128581090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128589505
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1563128589582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128602390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128614081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128618837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128619957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128619997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128619997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128620229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128623569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128623972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128625446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128627625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128632449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128632849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128646463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128658188
opened,view,org.eclipse.eclemma.ui,3.1.2.201903112331,"org.eclipse.eclemma.ui.CoverageView",1563128658374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128660182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1563128660784
activated,view,org.eclipse.eclemma.ui,3.1.2.201903112331,"org.eclipse.eclemma.ui.CoverageView",1563128662086
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1563128662773
closed,view,org.eclipse.eclemma.ui,3.1.2.201903112331,"org.eclipse.eclemma.ui.CoverageView",1563128662788
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1563128666049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1563128668710
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1563128674809
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1563128678364
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1563128683584
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1563128683584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128724168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128758115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128777346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128790254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128792177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128801605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128805017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128821777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128826083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128830589
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1563128830600
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1563128833288
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1563128847048
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1563128848578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128849228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128852316
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1563128853261
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1563128853542
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1563128853542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128857554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1563128859049
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1563128859211
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1563128859422
